def_name,def_pos,off_name,off_pos,route,ipa,comp_prob,result,epa
K'Waun Williams,CB,LeGarrette Blount,RB,FLAT,-0.010579824447631836,0.9325183629989624,C,0.8035971678679129
K'Waun Williams,CB,Golden Tate,WR,FLAT,6.574910879135132,0.8341392278671265,C,0.916696822796157
Quandre Diggs,CB,Trent Taylor,WR,OUT,59.56057906150818,0.27904075384140015,I,0.244471346556198
Devon Kennard,OLB,Kyle Juszczyk,RB,SCREEN,61.19357347488403,0.2782994508743286,I,0.41852215966335105
Fred Warner,LB,Theo Riddick,RB,FLAT,2.5266528129577637,0.8796145915985107,I,0.16306615417584197
Ahkello Witherspoon,CB,Marvin Jones,WR,GO,0.030497461557388306,0.037203963845968246,I,0.30569858412748496
Jaquiski Tartt,FS,Marvin Jones,WR,IN,7.557052373886108,0.67789626121521,C,-0.9296141820998091
Fred Warner,LB,Theo Riddick,RB,OUT,-3.382009267807007,0.9160459041595459,C,-1.01171772308589
Fred Warner,LB,Golden Tate,WR,CROSS,-0.6076157093048096,0.8667643666267395,C,-0.7626579995491949
Elijah Lee,LB,Theo Riddick,RB,FLAT,1.7450928688049316,0.8981727361679077,C,0.147801505986479
Elijah Lee,LB,Theo Riddick,RB,ANGLE,6.370484828948975,0.7952423691749573,C,-0.23527014006262303
Adrian Colbert,FS,Marvin Jones,WR,POST,-19.636738300323486,0.776247501373291,I,0.671854583370004
Darius Slay,CB,Garrett Celek,TE,SLANT,39.463451504707336,0.38625767827033997,C,-2.09624900549978
Fred Warner,LB,Kerryon Johnson,RB,SCREEN,-47.210893034935,0.6031042337417603,I,0.37350760936294103
Elijah Lee,LB,Theo Riddick,RB,FLAT,0.899350643157959,0.9392671585083008,C,0.34955611202809006
Fred Warner,LB,Theo Riddick,RB,ANGLE,-14.784431457519531,0.5738127827644348,C,0.501291518770938
Darius Slay,CB,Pierre Garcon,WR,IN,36.972588300704956,0.469137966632843,C,-1.36709546544195
Jarrad Davis,MLB,Matt Breida,RB,GO,0.6635598838329315,0.035062987357378006,I,0.514390308817393
Quandre Diggs,CB,Matt Breida,RB,OUT,-2.4782955646514893,0.9305077195167542,C,0.23042171724067603
Darius Slay,CB,Kyle Juszczyk,RB,FLAT,1.2146174907684326,0.956762433052063,C,-1.40179320619003
Quandre Diggs,CB,George Kittle,TE,CROSS,14.208096265792847,0.7021811008453369,I,0.8121752694127041
Teez Tabor,CB,Trent Taylor,WR,OUT,16.314804553985596,0.6612244844436646,I,1.6867919237619298
Ahkello Witherspoon,CB,Marvin Jones,WR,OUT,0.10368227958679199,0.7347041368484497,C,-2.9141545029677998
Mark Nzeocha,MLB,Luke Willson,TE,CROSS,0.07858872413635254,0.8828309774398804,C,-0.8303588112265741
Fred Warner,LB,Golden Tate,WR,CROSS,5.928301811218262,0.8191066384315491,I,0.8463027147463109
Jaquiski Tartt,FS,Golden Tate,WR,POST,-0.6720654666423798,0.12521378695964813,I,1.73707812745224
Christian Jones,ILB,Garrett Celek,TE,OUT,-3.0219554901123047,0.8572263717651367,C,-1.26371022784107
Fred Warner,LB,Matthew Stafford,QB,,0.7571942522190511,0.0008554073283448815,I,0.915919156973005
Ahkello Witherspoon,CB,Marvin Jones,WR,GO,0.025685643777251244,0.005606502294540405,I,1.5825154628093
Nevin Lawson,CB,Pierre Garcon,WR,CROSS,-3.489738702774048,0.8930131196975708,C,-1.16162039882156
Nevin Lawson,CB,Dante Pettis,WR,IN,42.99893379211426,0.49227333068847656,I,0.956907365995788
Mark Nzeocha,MLB,Theo Riddick,RB,HITCH,-1.1714935302734375,0.8735589385032654,C,-0.7832294870156609
Ahkello Witherspoon,CB,Marvin Jones,WR,POST,0.201449915766716,0.049402933567762375,I,0.499573679640823
K'Waun Williams,CB,Golden Tate,WR,GO,-53.23275029659271,0.8784997463226318,C,-5.42841327168046
Ahkello Witherspoon,CB,Marvin Jones,WR,CROSS,1.9825637340545654,0.877957284450531,C,-1.4892248415702
Ahkello Witherspoon,CB,Kenny Golladay,WR,OUT,0.1387953758239746,0.8768524527549744,C,-0.725113463663947
Ahkello Witherspoon,CB,Kerryon Johnson,RB,FLAT,-0.12842416763305664,0.95210200548172,C,0.17108315946841002
Ahkello Witherspoon,CB,Kenny Golladay,WR,HITCH,2.7775228023529053,0.8644320964813232,C,-0.895927511999678
Elijah Lee,LB,Kenny Golladay,WR,CROSS,7.241550832986832,0.12416159361600876,I,0.415655417443444
Ahkello Witherspoon,CB,Marvin Jones,WR,,65.21397531032562,0.24253562092781067,I,-1.08567983025634
Elijah Lee,LB,Kerryon Johnson,RB,FLAT,-2.0368635654449463,0.9754963517189026,C,-0.149332847364314
Fred Warner,LB,Golden Tate,WR,CROSS,-21.580302715301514,0.8186531662940979,I,0.5982978714771621
Jaquiski Tartt,FS,Golden Tate,WR,CROSS,-0.4866600036621094,0.9015860557556152,C,-1.29498595026239
Elijah Lee,LB,Golden Tate,WR,CROSS,3.6596357822418213,0.8617513179779053,I,0.23331341317023999
Jimmie Ward,FS,Kenny Golladay,WR,GO,-8.041861653327942,0.5382655262947083,C,-1.6339582277065101
Jimmie Ward,FS,Marvin Jones,WR,GO,1.4663279056549072,0.12584440410137177,I,0.40068403104269495
Adrian Colbert,FS,Michael Roberts,TE,CORNER,32.61309266090393,0.44373100996017456,C,-2.7743679437158
Glover Quin,FS,Pierre Garcon,WR,SLANT,12.506914138793945,0.7871437072753906,C,-0.562657693149069
Trey Walker,DB,Matt Breida,RB,,20.996785163879395,0.6408082246780396,IN,-1.0302808273289898
Fred Warner,LB,Golden Tate,WR,CROSS,10.168367624282837,0.7699168920516968,C,-0.0436397018191218
K'Waun Williams,CB,Kenny Golladay,WR,POST,0.3520246595144272,0.01807897351682186,I,0.327428698888607
Elijah Lee,LB,Golden Tate,WR,OUT,-1.5581846237182617,0.934550940990448,C,-0.6938924381179828
Elijah Lee,LB,Theo Riddick,RB,ANGLE,6.197822093963623,0.8224283456802368,C,0.0348604952665816
Richard Sherman,CB,Kenny Golladay,WR,IN,14.53133374452591,0.172768697142601,I,0.27733777818459304
Fred Warner,LB,Theo Riddick,RB,ANGLE,2.9491841793060303,0.8296259045600891,I,0.4985805505433711
Fred Warner,LB,Theo Riddick,RB,OUT,33.31165760755539,0.07868774235248566,I,2.34355979565473
Bradley Roby,CB,Jordy Nelson,WR,CORNER,-29.73535805940628,0.40551266074180603,C,-1.9924708702150802
Justin Simmons,SS,Keith Smith,FB,FLAT,1.4077365398406982,0.9061377048492432,C,-0.0367770634335614
Brandon Marshall,ILB,Seth Roberts,WR,FLAT,-0.10521411895751953,0.9627990126609802,C,-0.8529733858339641
Todd Davis,ILB,Jared Cook,TE,IN,31.99348747730255,0.38112232089042664,C,0.0458959189681938
Von Miller,OLB,Marshawn Lynch,RB,FLAT,4.646897315979004,0.8068436980247498,C,1.2354226144151899
Gareon Conley,CB,Courtland Sutton,WR,SLANT,37.646690011024475,0.38665029406547546,I,1.6836052443738503
Adam Jones,CB,Jordy Nelson,WR,POST,1.6163110733032227,0.8577408790588379,I,1.6873807550818702
Rashaan Melvin,CB,Royce Freeman,RB,FLAT,34.5588356256485,0.3785742223262787,I,0.5530800143125238
Leon Hall,CB,Jake Butt,TE,FLAT,0.3396928310394287,0.9243720769882202,C,1.14709925319734
Brandon Marshall,ILB,Doug Martin,RB,OUT,-6.389850378036499,0.8303261399269104,C,0.9197344329779079
Leon Hall,CB,Demaryius Thomas,WR,CORNER,7.243368029594421,0.15864942967891693,I,0.9239310910426429
Reggie Nelson,FS,Jake Butt,TE,CROSS,0.43494105339050293,0.8617393970489502,C,1.33895241900194
Darian Stewart,FS,Amari Cooper,WR,OUT,-19.724327325820923,0.8904827237129211,C,-0.873558104636542
Darian Stewart,FS,Amari Cooper,WR,OUT,-2.6832163333892822,0.922416090965271,C,0.0166868880332451
Brandon Marshall,ILB,Keith Smith,FB,ANGLE,1.5039563179016113,0.8623006939888,C,-0.803301177538395
Adam Jones,CB,Martavis Bryant,WR,SCREEN,0.059539079666137695,0.9794296026229858,C,-0.8838124934808771
Chris Harris,CB,Derek Carrier,TE,FLAT,-0.3414154052734375,0.9237035512924194,C,0.124921141602783
Derrick Johnson,ILB,Courtland Sutton,WR,SLANT,-8.11799168586731,0.6089075207710266,I,0.523375005644429
Gareon Conley,CB,Demaryius Thomas,WR,FLAT,2.349841594696045,0.8285806775093079,C,0.274688260504299
Rashaan Melvin,CB,Jake Butt,TE,GO,-19.28030252456665,0.4904113709926605,IN,4.2822785674303105
Adam Jones,CB,Amari Cooper,WR,SCREEN,0.006496906280517578,0.99246746301651,C,0.0105661528922449
Erik Harris,SS,Phillip Lindsay,RB,OUT,-9.172016382217407,0.9303962588310242,C,0.576328123755604
Bradley Roby,CB,Amari Cooper,WR,FLAT,-0.6165742874145508,0.9660487771034241,C,0.234822168715403
Todd Davis,ILB,Jared Cook,TE,CROSS,-4.514634609222412,0.9467935562133789,C,-1.4996828608761101
Adam Jones,CB,Jordy Nelson,WR,SCREEN,0.009775161743164062,0.9835949540138245,C,-0.0271381439095295
Bradley Roby,CB,Seth Roberts,WR,,27.55117416381836,0.5619648694992065,I,-1.11119589645434
Brandon Marshall,ILB,Jared Cook,TE,HITCH,-2.407360076904297,0.910942018032074,C,-1.23150694569611
Tramaine Brock,CB,Martavis Bryant,WR,SCREEN,-0.4846334457397461,0.9840384721755981,C,-0.288132866122987
Todd Davis,ILB,Marshawn Lynch,RB,ANGLE,1.5820205211639404,0.9268069863319397,C,-0.396170516380985
Rashaan Melvin,CB,Demaryius Thomas,WR,GO,-10.3358443826437,0.13590721786022186,I,0.23049932989323102
Rashaan Melvin,CB,Courtland Sutton,WR,HITCH,2.932250499725342,0.7174041867256165,C,-0.0468539439727274
Rashaan Melvin,CB,Emmanuel Sanders,WR,POST,17.55657196044922,0.600077748298645,C,-1.35668980198564
Leon Hall,CB,Demaryius Thomas,WR,OUT,-0.06396770477294922,0.8842111229896545,C,-1.36677261622206
Gareon Conley,CB,Tim Patrick,WR,GO,25.462394952774048,0.5234514474868774,I,0.146324012929285
Justin Simmons,SS,Jared Cook,TE,CROSS,0.8444905281066895,0.7315490245819092,C,-0.842386770402752
Adam Jones,CB,Amari Cooper,WR,POST,-2.04392671585083,0.7897806763648987,C,-1.8013234310263702
Derrick Johnson,ILB,Demaryius Thomas,WR,SCREEN,0.050127506256103516,0.9880289435386658,C,0.111325731284409
Chris Harris,CB,Seth Roberts,WR,POST,24.893218278884888,0.545655369758606,C,-2.72974627262314
Tramaine Brock,CB,Amari Cooper,WR,OUT,-2.991795539855957,0.885161817073822,C,-1.07099122010457
Gareon Conley,CB,Courtland Sutton,WR,GO,2.058202773332596,0.10043423622846603,I,0.9287718696467391
Reggie Nelson,FS,Emmanuel Sanders,WR,OUT,-1.3557851314544678,0.8326944708824158,C,-2.7633262897468196
Gareon Conley,CB,Demaryius Thomas,WR,OUT,1.2535929679870605,0.8665313720703125,C,-0.0034206584263105602
Marcus Gilchrist,FS,Demaryius Thomas,WR,HITCH,-2.624940872192383,0.8443982005119324,I,0.841071065268116
Marcus Gilchrist,FS,Emmanuel Sanders,WR,GO,-39.473000168800354,0.764846682548523,C,-2.5605824869056097
Leon Hall,CB,Demaryius Thomas,WR,SCREEN,0.5440592765808105,0.9656236171722412,C,0.23754147545224302
Gareon Conley,CB,Courtland Sutton,WR,GO,9.699056670069695,0.049855444580316544,I,1.01693300648544
Tramaine Brock,CB,Jordy Nelson,WR,CROSS,58.54659825563431,0.14941571652889252,I,0.9217360298395341
Bradley Roby,CB,Amari Cooper,WR,SLANT,-2.891099452972412,0.9493704438209534,C,-2.27054768473786
Chris Harris,CB,Amari Cooper,WR,FLAT,0.8484363555908203,0.9518219828605652,C,-1.5309543497518798
Tramaine Brock,CB,Amari Cooper,WR,OUT,-0.028645992279052734,0.7543201446533203,C,0.15668552056679902
Todd Davis,ILB,Keith Smith,FB,FLAT,-1.442795991897583,0.8600069880485535,I,3.0777450298273905
Tahir Whitehead,OLB,Jake Butt,TE,ANGLE,4.399281740188599,0.8549533486366272,C,-1.39965026509598
Gareon Conley,CB,Case Keenum,QB,,4.561266116797924,0.0037374701350927353,I,0.42170771944594704
Gareon Conley,CB,Jeff Heuerman,TE,HITCH,-1.8133878707885742,0.913438081741333,C,0.0677494282186788
Tahir Whitehead,OLB,Andy Janovich,RB,ANGLE,-0.6282389163970947,0.9080514311790466,C,-0.532386723591894
Marcus Gilchrist,FS,Jeff Heuerman,TE,FLAT,0.018221139907836914,0.874763548374176,I,0.137984303151325
Tramaine Brock,CB,Seth Roberts,WR,SLANT,0.9172916412353516,0.9247534871101379,C,-1.00731384084795
Bradley Roby,CB,Amari Cooper,WR,,25.422197580337524,0.3266967535018921,C,0.00040597762749405896
Bradley Roby,CB,Martavis Bryant,WR,OUT,-0.5701124668121338,0.70054692029953,C,0.42749650679059903
Bradley Roby,CB,Martavis Bryant,WR,SLANT,1.0705292224884033,0.872063934803009,C,0.9436081945219108
Rashaan Melvin,CB,Demaryius Thomas,WR,SLANT,30.274200439453125,0.43949276208877563,I,0.23416128325339
Leon Hall,CB,Emmanuel Sanders,WR,OUT,-3.126358985900879,0.8446753621101379,C,-1.1268929326263502
Rashaan Melvin,CB,Demaryius Thomas,WR,GO,16.86519682407379,0.3151529133319855,I,0.212261984094423
Tahir Whitehead,OLB,Jake Butt,TE,CROSS,0.6464958190917969,0.8488816022872925,C,-0.47820172029052005
Tahir Whitehead,OLB,Jeff Heuerman,TE,FLAT,-0.006109476089477539,0.9018617272377014,C,-0.5782834415229859
Rashaan Melvin,CB,Demaryius Thomas,WR,OUT,-0.5402565002441406,0.657843291759491,I,0.14837585868939301
Gareon Conley,CB,Tim Patrick,WR,HITCH,-2.088361978530884,0.8324427604675293,C,-1.6458754340238402
Von Miller,OLB,Amari Cooper,WR,SLANT,-6.950324773788452,0.9538003206253052,C,0.799595840645397
Myles Jack,OLB,Rob Gronkowski,TE,OUT,29.434990882873535,0.5989620089530945,C,-0.0729008085250733
A.J. Bouye,CB,Jacob Hollister,TE,WHEEL,6.967967748641968,0.7245988249778748,C,-1.9654643474209
Telvin Smith,OLB,Rob Gronkowski,TE,CROSS,41.6439563035965,0.27161505818367004,I,0.37332208210253404
D.J. Hayden,CB,Chris Hogan,WR,OUT,1.4885112643241882,0.18671542406082153,I,1.39249932856123
Stephon Gilmore,CB,Donte Moncrief,WR,GO,2.920256555080414,0.09802047908306122,I,0.8929758373083628
Devin McCourty,FS,Austin Seferian-Jenkins,TE,IN,1.7173826694488525,0.8443204164505005,C,-2.07578443171385
Jonathan Jones,CB,Dede Westbrook,WR,SCREEN,0.29637813568115234,0.9839296340942383,C,-0.575392762242538
Dont'a Hightower,MLB,Corey Grant,RB,OUT,-24.174219369888306,0.8970338702201843,C,-0.8939435173740359
Kyle Van Noy,OLB,T.J. Yeldon,RB,ANGLE,21.337664127349854,0.5768982768058777,I,0.39446830182503606
Patrick Chung,SS,Corey Grant,RB,ANGLE,15.937703847885132,0.765666127204895,C,-1.1234590257086499
Stephon Gilmore,CB,Donte Moncrief,WR,GO,13.320696353912354,0.7570448517799377,C,-1.4202683988928797
Jalen Ramsey,CB,Sony Michel,RB,HITCH,-19.871366024017334,0.9252376556396484,C,0.0526532829843722
Kyle Van Noy,OLB,Donte Moncrief,WR,HITCH,2.851104736328125,0.788398802280426,C,0.132092371201115
Kyle Van Noy,OLB,T.J. Yeldon,RB,FLAT,31.601610779762268,0.3742998540401459,I,0.9099798310470308
Eric Rowe,CB,Keelan Cole,WR,GO,11.250948905944824,0.62906414270401,C,-1.4378405247863897
Jonathan Jones,CB,Corey Grant,RB,CROSS,0.07113218307495117,0.8840763568878174,C,-0.821654407172514
Patrick Chung,SS,James O'Shaughnessy,TE,CROSS,32.44321942329407,0.5630051493644714,C,-0.910084458100975
Eric Rowe,CB,Keelan Cole,WR,GO,5.6074947118759155,0.29312846064567566,C,-2.75659638017007
Telvin Smith,OLB,Sony Michel,RB,OUT,-18.75050663948059,0.9058770537376404,I,0.927997927574833
Telvin Smith,OLB,James White,RB,IN,-20.13145685195923,0.924669086933136,C,-2.22168135262373
A.J. Bouye,CB,Chris Hogan,WR,HITCH,37.68717646598816,0.2150173783302307,I,0.904306324819322
Kyle Van Noy,OLB,Donte Moncrief,WR,CROSS,-0.40532350540161133,0.9087928533554077,C,0.466685767118314
A.J. Bouye,CB,Phillip Dorsett,WR,IN,-14.409714937210083,0.7114827036857605,C,-0.19906816445777498
Ronnie Harrison,DB,Jacob Hollister,TE,HITCH,-0.06605982780456543,0.9116148948669434,C,0.464587067206575
Ronnie Harrison,DB,Rob Gronkowski,TE,FLAT,-0.4605114459991455,0.9362324476242065,C,-0.9607272843870291
Ronnie Harrison,DB,Phillip Dorsett,WR,IN,-10.611653327941895,0.8612218499183655,C,-0.79684838552192
Myles Jack,OLB,James White,RB,OUT,-11.109346151351929,0.910646915435791,C,-1.12576876947797
Jalen Ramsey,CB,James White,RB,HITCH,-11.241692304611206,0.9080392122268677,C,-0.907723501975938
Myles Jack,OLB,Chris Hogan,WR,HITCH,1.0230779647827148,0.6045957803726196,C,-1.29822980269123
A.J. Bouye,CB,Phillip Dorsett,WR,GO,-25.342582166194916,0.47090673446655273,I,0.173040705265432
Telvin Smith,OLB,Phillip Dorsett,WR,CROSS,5.365818738937378,0.9137288928031921,C,0.47308955720848406
A.J. Bouye,CB,Cordarrelle Patterson,WR,GO,11.499494314193726,0.14719855785369873,I,0.9015960608084029
Dont'a Hightower,MLB,T.J. Yeldon,RB,FLAT,0.07488727569580078,0.8839738965034485,C,-0.365207468436348
Dont'a Hightower,MLB,Keelan Cole,WR,IN,-0.7148712873458862,0.47693198919296265,I,0.493399195779664
Devin McCourty,FS,Austin Seferian-Jenkins,TE,OUT,1.2790024280548096,0.7563871741294861,C,-0.9033256846720099
Jonathan Jones,CB,Dede Westbrook,WR,CROSS,0.9091079235076904,0.6355738043785095,I,0.22864072017051898
Kyle Van Noy,OLB,Keelan Cole,WR,POST,-18.724167346954346,0.8163725137710571,C,-0.943478469008542
Ja'Whaun Bentley,LB,Blake Bortles,QB,,16.073942184448242,0.1617245376110077,I,0.176264284994665
Jason McCourty,CB,Keelan Cole,WR,CROSS,1.4896810054779053,0.5517001748085022,C,-0.937557621821032
Kyle Van Noy,OLB,Corey Grant,RB,FLAT,-3.735184669494629,0.6972862482070923,I,0.165024304278549
Kyle Van Noy,OLB,Dede Westbrook,WR,CROSS,-11.42682433128357,0.6374297738075256,C,-0.8353876856864398
Jonathan Jones,CB,D.J. Chark,WR,GO,9.43881869316101,0.7910330295562744,I,0.343985087853593
Patrick Chung,SS,Austin Seferian-Jenkins,TE,CORNER,-28.673774003982544,0.807475745677948,C,-2.95260576990527
Jason McCourty,CB,Keelan Cole,WR,OUT,9.709066152572632,0.7997587323188782,C,0.00642855155812971
Stephon Gilmore,CB,Donte Moncrief,WR,HITCH,56.20407164096832,0.2799929678440094,C,-1.46069991277271
Duron Harmon,FS,Donte Moncrief,WR,CROSS,0.07473640143871307,0.01656871661543846,I,0.519455446981498
Jonathan Jones,CB,Corey Grant,RB,SCREEN,0.26549696922302246,0.9804282784461975,C,0.9815007517222671
Eric Rowe,CB,Keelan Cole,WR,OUT,-1.8127620220184326,0.9247771501541138,C,-2.82543849135085
Ronnie Harrison,DB,James Develin,FB,FLAT,8.188378810882568,0.8336506485939026,I,0.5193729654654841
Ronnie Harrison,DB,Phillip Dorsett,WR,IN,1.7264068126678467,0.8906177878379822,C,0.311029505124148
Jason McCourty,CB,Keelan Cole,WR,SLANT,-14.858132600784302,0.8085579872131348,C,-1.47541087780247
Stephon Gilmore,CB,D.J. Chark,WR,CROSS,11.636292934417725,0.7700788974761963,I,0.219690386013138
Tyler Patmon,CB,Phillip Dorsett,WR,GO,0.5885938182473183,0.022205039858818054,I,1.42106882572846
Duron Harmon,FS,T.J. Yeldon,RB,FLAT,29.956024885177612,0.2672293186187744,I,0.164584306802784
Stephon Gilmore,CB,Donte Moncrief,WR,CROSS,69.549460709095,0.18818305432796478,I,0.931642857906103
Dont'a Hightower,MLB,Dede Westbrook,WR,HITCH,36.105287075042725,0.5037392377853394,C,0.15793826489081303
Stephon Gilmore,CB,D.J. Chark,WR,SLANT,-4.731655120849609,0.9502655863761902,C,4.11561952600386
Tashaun Gipson,FS,Cordarrelle Patterson,WR,CROSS,-8.62821340560913,0.9247365593910217,C,0.658757537671266
Barry Church,SS,Jacob Hollister,TE,CROSS,-0.019872188568115234,0.8229115605354309,C,-0.222785928986885
Jalen Ramsey,CB,Chris Hogan,WR,POST,4.876124858856201,0.8127046823501587,C,-2.13934014447728
Stephon Gilmore,CB,Donte Moncrief,WR,CROSS,56.03609085083008,0.29768210649490356,I,0.926622447038195
Stephon Gilmore,CB,D.J. Chark,WR,GO,-2.457040920853615,0.06370224803686142,I,1.63257163997077
D.J. Hayden,CB,James White,RB,SCREEN,4.805552959442139,0.889025092124939,C,-1.6613678397548202
A.J. Bouye,CB,James White,RB,HITCH,1.6419053077697754,0.9127593636512756,C,-0.0681663735068363
Tashaun Gipson,FS,Rob Gronkowski,TE,GO,3.532148152589798,0.055766746401786804,I,0.500920997038823
Telvin Smith,OLB,Cordarrelle Patterson,WR,SCREEN,-27.09258794784546,0.6984177827835083,C,1.29378837014391
Jonathan Jones,CB,Austin Seferian-Jenkins,TE,HITCH,19.474947452545166,0.7044020295143127,IN,3.9550676017972406
Myles Jack,OLB,James White,RB,ANGLE,64.29991871118546,0.1859256476163864,I,0.241685902710486
Devin McCourty,FS,Corey Grant,RB,FLAT,-1.1735379695892334,0.9771217703819275,C,-0.99946548097229
Kyle Van Noy,OLB,T.J. Yeldon,RB,FLAT,-0.14229416847229004,0.9776735305786133,C,0.6444746336195689
Jalen Ramsey,CB,James White,RB,FLAT,1.436448097229004,0.934058427810669,C,0.460031706114493
Telvin Smith,OLB,James White,RB,OUT,-15.349847078323364,0.9331920742988586,C,1.02783365441037
Jason McCourty,CB,Dede Westbrook,WR,CROSS,-8.413910865783691,0.9196894764900208,C,-4.8763910796315
Barry Church,SS,Phillip Dorsett,WR,POST,-1.9393205642700195,0.910209059715271,C,-1.5985295293933202
D.J. Hayden,CB,Cordarrelle Patterson,WR,SCREEN,-0.26127099990844727,0.9845773577690125,C,-1.34004645298515
Myles Jack,OLB,Cordarrelle Patterson,WR,FLAT,-0.8624434471130371,0.9409053921699524,I,0.238918821318879
Myles Jack,OLB,Chris Hogan,WR,SLANT,-7.221633195877075,0.6862337589263916,C,-3.29953399849036
Duron Harmon,FS,Niles Paul,TE,OUT,-6.945180892944336,0.8929473161697388,C,-1.86022257332892
Stephon Gilmore,CB,Donte Moncrief,WR,GO,2.887129783630371,0.13767029345035553,I,0.646377362880956
Kyle Van Noy,OLB,Corey Grant,RB,FLAT,-0.29590725898742676,0.9748296737670898,C,-0.44765709477474297
B.J. Goodson,ILB,Allen Hurns,WR,SLANT,-20.479649305343628,0.9158843159675598,C,-0.0716128804776801
Janoris Jenkins,CB,Tavon Austin,RB,GO,-16.932297497987747,0.2568269670009613,C,-5.0977291064132695
Damien Wilson,OLB,Saquon Barkley,RB,FLAT,-1.2495338916778564,0.9764114022254944,C,0.121547258413643
Byron Jones,CB,Odell Beckham,WR,GO,17.112943530082703,0.23702731728553772,I,0.9243352124575451
Kavon Frazier,SS,Odell Beckham,WR,CROSS,-0.060820579528808594,0.8253856301307678,C,-1.9540420183903402
Damien Wilson,OLB,Saquon Barkley,RB,FLAT,0.02091526985168457,0.9868602156639099,C,0.91231602464095
Anthony Brown,CB,Saquon Barkley,RB,FLAT,-0.2218782901763916,0.9760159254074097,C,1.48796492972027
Landon Collins,SS,Deonte Thompson,WR,SLANT,2.410691976547241,0.9067791104316711,C,-1.05853703873615
